119	7984	7	7.58
1608	959	4	11.33
1941	35023	3	40.28
24737	467	3	24.53
1513	1467	3	9.41
24100	765	3	25.78
37019	118	3	15.36
1518	27	4	9.55
154	43599	3	21.33
496	544	9	7.9
3380	10101	3	28.36
4490	116	13	14.78
595	1453	4	7.28
937	2830	3	10.02
17856	199	5	35.37
15551	272	4	21.8
2536	941	4	14.83
125	10371	6	12.52
15011	113	8	25.65
574	15448	3	20.53
5987	392	3	8.94
102	11017	12	7.59
1186	5151	3	15.59
649	4234	3	10.48
2374	6928	3	22.48
4108	324	4	9.8
1903	4124	3	16.88
146	4547	6	6.83
563	9	66	32.46
5481	1441	3	17.77
18847	102	7	7.49
1391	3925	3	14.97
109	22156	4	8.2
922	13833	5	43.05
163	38558	3	22.41
14	11157	16	6.65
144	5289	8	13.94
22434	136	3	9.76
102	8383	17	10.2
236	4634	4	7.75
26913	127	3	9.94
368	236	39	41.24
1388	599	4	6.76
13631	197	3	10.15
9348	108	13	28.27
8328	106	11	11.12
23425	120	3	7.29
10369	110	9	18.33
4009	470	3	8.05
127	8669	5	6.86
297	6130	4	12.04
1424	458	5	7.25
1291	28663	3	37.9
9	26477	3	9.82
15647	101	8	12.7
18465	113	6	19.86
24898	13	5	36.95
398	1819	5	8.39
114	6765	9	10.71
4679	611	3	11.93
13605	102	9	7.7
404	1076	8	11.78
1928	1259	4	15.98
266	4592	4	8.92
9	28459	3	9.82
116	5904	12	19.25
3147	431	6	18.75
1007	315	8	6.97
21508	378	3	19.34
112	4418	16	13.8
9472	277	6	27.74
496	777	16	37.6
16833	111	5	9.33
15	6935	3	7.83
2635	497	5	14.5
160	11074	3	8.27
3146	299	6	13.96
268	7567	3	8.08
4133	395	13	71.66
7948	11781	3	35.86
1899	2773	3	14.88
478	14771	8	68.5
1065	1756	3	8
9959	118	10	29.31
8513	448	3	12.49
431	6228	3	10.58
10109	504	3	16.27
113	823	139	241.82
1222	162	14	10.75
3169	1687	3	14.49
355	9170	6	35.1
37	19717	5	32.64
206	942	15	15.25
221	13749	5	24.66
9597	324	3	12.11
119	2077	19	6.92
10620	1833	6	58.26
118	1681	66	179.15
265	2764	5	7.68
2752	222	9	21
5372	132	11	19.77
115	593	103	68.53
4351	130	19	42.46
1158	855	4	8.13
236	3053	9	23.43
2178	121	22	16.93
111	17920	5	10.84
574	11580	3	17.03
6974	636	3	13.51
1188	134	25	16.97
6977	274	4	12.71
9663	268	3	10.01
677	321	17	26.22
146	487	34	9.73
144	1292	27	31.63
1703	1954	4	18.59
145	124	351	70.84
141	1663	26	38.65
4323	932	3	12.55
17689	143	3	9.42
3294	683	4	14.24
148	2964	16	34
1253	416	7	11.11
368	4950	4	13.48
17714	19499	3	48.34
5277	647	3	11.66
838	1251	10	36.67
12634	110	6	10.33
236	677	14	8.8
327	326	21	13.98
2784	103	42	7.74
235	1070	26	62.25
3871	919	5	25.03
1319	358	14	37.72
106	35959	3	9.76
15	246	82	127.79
4289	289	4	8.55
8533	19660	3	41.7
7263	334	3	10.07
19606	355	3	22.59
2064	643	4	9.74
1526	814	6	18.13
7498	8	6	7.1
1556	580	4	7.69
3922	3332	4	30.33
132	27244	3	10.81
3601	210	5	7.59
3567	933	3	11.2
5969	428	3	9.94
139	5881	8	13.16
437	3148	34	236.53
532	582	10	12.41
209	22496	4	24.48
2389	4023	4	27.01
533	215	22	12.95
134	4695	10	15.59
348	2478	6	14.24
501	1738	6	15.22
3631	118	33	86.74
2607	492	4	9.52
1589	114	55	75.62
8077	221	3	7.31
8941	952	4	26.99
2000	450	6	14.08
460	12787	3	17.12
16813	108	5	8.85
4499	540	5	20.71
185	12319	3	9.13
24712	238	3	18.29
2101	298	16	53.13
2098	1218	4	15.06
4146	1609	4	23.8
1079	300	20	48.54
886	4116	4	19.36
101	27274	5	7.94
1495	1375	4	13.51
1400	3803	3	14.72
917	110	90	92.27
196	6748	12	54.3
920	749	5	7.89
707	7471	3	14.64
2452	1211	4	16.84
410	288	35	50.52
1432	409	8	16.28
28739	9895	3	48.14
3441	333	4	8.27
8269	1435	6	52.48
34407	110	4	17.78
977	2692	3	9.67
107	7264	15	19.56
11949	238	3	10.76
528	19513	3	22.13
375	702	9	7.53
852	1719	4	10.87
318	6167	3	7.89
3507	249	9	26.91
5643	327	4	13.01
439	381	13	6.99
140	7990	5	7.74
1975	1434	3	10.78
732	4444	3	11.09
341	1157	8	12.32
1078	6236	3	16.85
